Symbol,Date,Close_at_Signal,Latest_Close,P/L_%,Status,Standard_Signals,Strict_Signals,Latest_RSI,NV_Range,Recommended_NV_Threshold,Recommended_NV_Improvement,Recommended_Drawdown,Recommended_EMA50_Min,Recommended_EMA50_Max,Recommended_Volume_Ratio
SBI,2015-03-17,921.0,396.0,-57.0,STANDARD_ONLY,526,0,35.3,31.7 to 645.3,650.0,-5.0,-8.0,-32.0,16.0,6.41
SCB,2011-09-22,1489.0,640.0,-57.02,STANDARD_ONLY,532,0,61.2,30.3 to 271.6,277.0,-5.0,-8.0,-58.0,17.0,5.48
API,2016-08-16,705.0,303.0,-57.02,STANDARD_ONLY,413,0,55.3,17.3 to 218.2,223.0,-5.0,-10.0,-40.0,21.0,7.48
NMB,2017-07-06,543.0,233.3,-57.03,STANDARD_ONLY,481,0,33.5,28.0 to 261.0,266.0,-5.0,-9.0,-34.0,23.0,3.93
HBL,2019-02-04,442.0,189.9,-57.04,STANDARD_ONLY,460,0,40.7,32.6 to 241.6,247.0,-5.0,-9.0,-41.0,20.0,6.12
SANIMA,2016-09-21,759.0,326.0,-57.05,STANDARD_ONLY,431,0,29.3,56.0 to 210.4,215.0,-5.0,-8.0,-26.0,18.0,3.47
GLICL,2016-11-20,801.0,344.0,-57.05,STANDARD_ONLY,385,0,30.2,13.4 to 236.7,242.0,-5.0,-8.0,-43.0,23.0,6.34
SLICL,2018-01-24,901.0,387.0,-57.05,STANDARD_ONLY,329,0,31.7,28.2 to 257.4,262.0,-5.0,-8.0,-40.0,26.0,13.28
SLICL,2018-02-06,901.0,387.0,-57.05,STANDARD_ONLY,329,0,31.7,28.2 to 257.4,262.0,-5.0,-8.0,-40.0,26.0,13.28
SRBL,2017-05-23,403.0,173.1,-57.05,STANDARD_ONLY,418,0,51.6,45.8 to 193.2,198.0,-5.0,-9.0,-32.0,16.0,4.51
CHCL,2016-11-21,1094.0,469.9,-57.05,STANDARD_ONLY,693,0,46.9,10.3 to 353.4,358.0,-5.0,-8.0,-35.0,17.0,5.41
NABIL,2017-12-20,1155.0,496.0,-57.06,STANDARD_ONLY,595,0,55.5,7.5 to 213.6,219.0,-5.0,-8.0,-32.0,12.0,8.61
PCBL,2016-11-29,545.0,234.0,-57.06,STANDARD_ONLY,507,0,21.1,41.4 to 226.7,232.0,-5.0,-8.0,-33.0,21.0,6.65
MBL,2014-08-19,529.0,227.1,-57.07,STANDARD_ONLY,455,0,46.9,59.4 to 1320.9,1326.0,-5.0,-9.0,-36.0,15.0,13.33
CZBIL,2014-03-10,445.0,191.0,-57.08,STANDARD_ONLY,644,0,36.2,6.1 to 320.6,326.0,-5.0,-8.0,-44.0,24.0,3.35
CZBIL,2010-03-25,445.0,191.0,-57.08,STANDARD_ONLY,644,0,36.2,6.1 to 320.6,326.0,-5.0,-8.0,-44.0,24.0,3.35
CHCL,2009-07-01,1095.0,469.9,-57.09,STANDARD_ONLY,693,0,46.9,10.3 to 353.4,358.0,-5.0,-8.0,-35.0,17.0,5.41
SLICL,2021-08-31,902.0,387.0,-57.1,STANDARD_ONLY,329,0,31.7,28.2 to 257.4,262.0,-5.0,-8.0,-40.0,26.0,13.28
NLIC,2017-12-28,1751.0,751.0,-57.11,STANDARD_ONLY,556,0,24.7,40.5 to 306.9,312.0,-5.0,-8.0,-50.0,14.0,7.02
PLIC,2021-03-16,793.0,340.0,-57.12,STANDARD_ONLY,330,0,16.8,57.7 to 201.7,207.0,-5.0,-8.0,-65.0,14.0,5.05
ALICL,2014-12-08,1075.0,461.0,-57.12,STANDARD_ONLY,522,0,26.6,6.5 to 470.7,476.0,-5.0,-8.0,-41.0,21.0,5.65
NABIL,2012-10-14,1157.0,496.0,-57.13,STANDARD_ONLY,595,0,55.5,7.5 to 213.6,219.0,-5.0,-8.0,-32.0,12.0,8.61
SHBL,2015-06-16,1143.0,490.0,-57.13,STANDARD_ONLY,29,0,30.4,77.8 to 202.1,207.0,-5.0,-10.0,-65.0,21.0,3.59
HBL,2019-02-03,443.0,189.9,-57.13,STANDARD_ONLY,460,0,40.7,32.6 to 241.6,247.0,-5.0,-9.0,-41.0,20.0,6.12
NCCB,2015-09-28,441.0,189.0,-57.14,STANDARD_ONLY,326,0,61.4,47.6 to 1433.7,1439.0,-5.0,-8.0,-32.0,17.0,11.92
PRVU,2021-04-26,427.0,183.0,-57.14,STANDARD_ONLY,385,0,41.9,57.6 to 175.6,181.0,-5.0,-8.0,-31.0,19.0,4.17
SBI,2017-07-06,924.0,396.0,-57.14,STANDARD_ONLY,526,0,35.3,31.7 to 645.3,650.0,-5.0,-8.0,-32.0,16.0,6.41
SRBL,2015-03-09,404.0,173.1,-57.15,STANDARD_ONLY,418,0,51.6,45.8 to 193.2,198.0,-5.0,-9.0,-32.0,16.0,4.51
NICA,2021-12-08,749.0,320.9,-57.16,STANDARD_ONLY,458,0,33.0,58.7 to 278.8,284.0,-5.0,-8.0,-32.0,14.0,6.06
NICA,2016-05-31,749.0,320.9,-57.16,STANDARD_ONLY,458,0,33.0,58.7 to 278.8,284.0,-5.0,-8.0,-32.0,14.0,6.06
NICA,2014-11-13,749.0,320.9,-57.16,STANDARD_ONLY,458,0,33.0,58.7 to 278.8,284.0,-5.0,-8.0,-32.0,14.0,6.06
CZBIL,2015-03-26,446.0,191.0,-57.17,STANDARD_ONLY,644,0,36.2,6.1 to 320.6,326.0,-5.0,-8.0,-44.0,24.0,3.35
CZBIL,2014-09-23,446.0,191.0,-57.17,STANDARD_ONLY,644,0,36.2,6.1 to 320.6,326.0,-5.0,-8.0,-44.0,24.0,3.35
CZBIL,2015-07-05,446.0,191.0,-57.17,STANDARD_ONLY,644,0,36.2,6.1 to 320.6,326.0,-5.0,-8.0,-44.0,24.0,3.35
CZBIL,2015-03-25,446.0,191.0,-57.17,STANDARD_ONLY,644,0,36.2,6.1 to 320.6,326.0,-5.0,-8.0,-44.0,24.0,3.35
LICN,2017-11-19,1945.0,832.8,-57.18,STANDARD_ONLY,470,0,30.0,36.5 to 243.3,248.0,-5.0,-8.0,-44.0,19.0,5.8
SBI,2014-11-17,925.0,396.0,-57.19,STANDARD_ONLY,526,0,35.3,31.7 to 645.3,650.0,-5.0,-8.0,-32.0,16.0,6.41
GBIME,2014-10-19,528.0,226.0,-57.2,STANDARD_ONLY,392,0,44.5,58.9 to 183.2,188.0,-5.0,-8.0,-30.0,17.0,4.91
NICA,2014-03-13,750.0,320.9,-57.21,STANDARD_ONLY,458,0,33.0,58.7 to 278.8,284.0,-5.0,-8.0,-32.0,14.0,6.06
NICA,2014-11-10,750.0,320.9,-57.21,STANDARD_ONLY,458,0,33.0,58.7 to 278.8,284.0,-5.0,-8.0,-32.0,14.0,6.06
NICA,2023-03-16,750.0,320.9,-57.21,STANDARD_ONLY,458,0,33.0,58.7 to 278.8,284.0,-5.0,-8.0,-32.0,14.0,6.06
NICA,2014-03-10,750.0,320.9,-57.21,STANDARD_ONLY,458,0,33.0,58.7 to 278.8,284.0,-5.0,-8.0,-32.0,14.0,6.06
MBL,2014-08-21,531.0,227.1,-57.23,STANDARD_ONLY,455,0,46.9,59.4 to 1320.9,1326.0,-5.0,-9.0,-36.0,15.0,13.33
SBI,2014-11-20,926.0,396.0,-57.24,STANDARD_ONLY,526,0,35.3,31.7 to 645.3,650.0,-5.0,-8.0,-32.0,16.0,6.41
MNBBL,2016-11-28,845.0,361.3,-57.24,STANDARD_ONLY,445,0,24.4,12.8 to 1190.9,1196.0,-5.0,-8.0,-38.0,16.0,3.37
PRVU,2015-09-09,428.0,183.0,-57.24,STANDARD_ONLY,385,0,41.9,57.6 to 175.6,181.0,-5.0,-8.0,-31.0,19.0,4.17
PRVU,2015-09-14,428.0,183.0,-57.24,STANDARD_ONLY,385,0,41.9,57.6 to 175.6,181.0,-5.0,-8.0,-31.0,19.0,4.17
CZBIL,2014-09-18,447.0,191.0,-57.27,STANDARD_ONLY,644,0,36.2,6.1 to 320.6,326.0,-5.0,-8.0,-44.0,24.0,3.35
CZBIL,2015-03-24,447.0,191.0,-57.27,STANDARD_ONLY,644,0,36.2,6.1 to 320.6,326.0,-5.0,-8.0,-44.0,24.0,3.35
GLICL,2016-08-23,805.0,344.0,-57.27,STANDARD_ONLY,385,0,30.2,13.4 to 236.7,242.0,-5.0,-8.0,-43.0,23.0,6.34
SBI,2015-03-19,927.0,396.0,-57.28,STANDARD_ONLY,526,0,35.3,31.7 to 645.3,650.0,-5.0,-8.0,-32.0,16.0,6.41
CHCL,2009-06-30,1100.0,469.9,-57.28,STANDARD_ONLY,693,0,46.9,10.3 to 353.4,358.0,-5.0,-8.0,-35.0,17.0,5.41
LICN,2017-11-20,1950.0,832.8,-57.29,STANDARD_ONLY,470,0,30.0,36.5 to 243.3,248.0,-5.0,-8.0,-44.0,19.0,5.8
NLICL,2018-05-27,1356.0,579.0,-57.3,STANDARD_ONLY,560,0,37.4,50.7 to 346.8,352.0,-5.0,-8.0,-40.0,24.0,7.09
UPPER,2023-04-11,445.0,190.0,-57.3,STANDARD_ONLY,302,0,55.5,63.5 to 180.5,186.0,-5.0,-10.0,-47.0,18.0,3.06
ALICL,2015-10-14,1080.0,461.0,-57.31,STANDARD_ONLY,522,0,26.6,6.5 to 470.7,476.0,-5.0,-8.0,-41.0,21.0,5.65
NABIL,2012-10-09,1162.0,496.0,-57.31,STANDARD_ONLY,595,0,55.5,7.5 to 213.6,219.0,-5.0,-8.0,-32.0,12.0,8.61
NLIC,2018-01-01,1759.0,751.0,-57.31,STANDARD_ONLY,556,0,24.7,40.5 to 306.9,312.0,-5.0,-8.0,-50.0,14.0,7.02
SLICL,2021-09-06,907.0,387.0,-57.33,STANDARD_ONLY,329,0,31.7,28.2 to 257.4,262.0,-5.0,-8.0,-40.0,26.0,13.28
NICA,2021-12-22,752.0,320.9,-57.33,STANDARD_ONLY,458,0,33.0,58.7 to 278.8,284.0,-5.0,-8.0,-32.0,14.0,6.06
NLIC,2021-09-09,1760.0,751.0,-57.33,STANDARD_ONLY,556,0,24.7,40.5 to 306.9,312.0,-5.0,-8.0,-50.0,14.0,7.02
HBL,2012-03-27,445.0,189.9,-57.33,STANDARD_ONLY,460,0,40.7,32.6 to 241.6,247.0,-5.0,-9.0,-41.0,20.0,6.12
HBL,2012-03-29,445.0,189.9,-57.33,STANDARD_ONLY,460,0,40.7,32.6 to 241.6,247.0,-5.0,-9.0,-41.0,20.0,6.12
LICN,2022-03-13,1952.0,832.8,-57.34,STANDARD_ONLY,470,0,30.0,36.5 to 243.3,248.0,-5.0,-8.0,-44.0,19.0,5.8
NCCB,2015-10-08,443.0,189.0,-57.34,STANDARD_ONLY,326,0,61.4,47.6 to 1433.7,1439.0,-5.0,-8.0,-32.0,17.0,11.92
ALICL,2015-10-19,1081.0,461.0,-57.35,STANDARD_ONLY,522,0,26.6,6.5 to 470.7,476.0,-5.0,-8.0,-41.0,21.0,5.65
GBIME,2015-09-07,530.0,226.0,-57.36,STANDARD_ONLY,392,0,44.5,58.9 to 183.2,188.0,-5.0,-8.0,-30.0,17.0,4.91
SBI,2017-06-20,929.0,396.0,-57.37,STANDARD_ONLY,526,0,35.3,31.7 to 645.3,650.0,-5.0,-8.0,-32.0,16.0,6.41
MEGA,2016-08-10,514.0,219.0,-57.39,STANDARD_ONLY,200,0,86.0,44.7 to 278.0,283.0,-5.0,-8.0,-62.0,10.0,4.35
SHBL,2015-07-15,1150.0,490.0,-57.39,STANDARD_ONLY,29,0,30.4,77.8 to 202.1,207.0,-5.0,-10.0,-65.0,21.0,3.59
UPPER,2022-08-29,446.0,190.0,-57.4,STANDARD_ONLY,302,0,55.5,63.5 to 180.5,186.0,-5.0,-10.0,-47.0,18.0,3.06
NABIL,2017-11-08,1165.0,496.0,-57.42,STANDARD_ONLY,595,0,55.5,7.5 to 213.6,219.0,-5.0,-8.0,-32.0,12.0,8.61
NABIL,2012-10-18,1165.0,496.0,-57.42,STANDARD_ONLY,595,0,55.5,7.5 to 213.6,219.0,-5.0,-8.0,-32.0,12.0,8.61
HBL,2012-04-02,446.0,189.9,-57.42,STANDARD_ONLY,460,0,40.7,32.6 to 241.6,247.0,-5.0,-9.0,-41.0,20.0,6.12
SLICL,2021-06-29,909.0,387.0,-57.43,STANDARD_ONLY,329,0,31.7,28.2 to 257.4,262.0,-5.0,-8.0,-40.0,26.0,13.28
PRVU,2021-05-09,430.0,183.0,-57.44,STANDARD_ONLY,385,0,41.9,57.6 to 175.6,181.0,-5.0,-8.0,-31.0,19.0,4.17
PRVU,2021-05-05,430.0,183.0,-57.44,STANDARD_ONLY,385,0,41.9,57.6 to 175.6,181.0,-5.0,-8.0,-31.0,19.0,4.17
PRVU,2021-09-08,430.0,183.0,-57.44,STANDARD_ONLY,385,0,41.9,57.6 to 175.6,181.0,-5.0,-8.0,-31.0,19.0,4.17
PRVU,2021-09-09,430.0,183.0,-57.44,STANDARD_ONLY,385,0,41.9,57.6 to 175.6,181.0,-5.0,-8.0,-31.0,19.0,4.17
PRVU,2021-05-04,430.0,183.0,-57.44,STANDARD_ONLY,385,0,41.9,57.6 to 175.6,181.0,-5.0,-8.0,-31.0,19.0,4.17
PCBL,2016-11-21,550.0,234.0,-57.45,STANDARD_ONLY,507,0,21.1,41.4 to 226.7,232.0,-5.0,-8.0,-33.0,21.0,6.65
NLIC,2021-09-12,1765.0,751.0,-57.45,STANDARD_ONLY,556,0,24.7,40.5 to 306.9,312.0,-5.0,-8.0,-50.0,14.0,7.02
NABIL,2017-11-22,1166.0,496.0,-57.46,STANDARD_ONLY,595,0,55.5,7.5 to 213.6,219.0,-5.0,-8.0,-32.0,12.0,8.61
LICN,2017-11-21,1958.0,832.8,-57.47,STANDARD_ONLY,470,0,30.0,36.5 to 243.3,248.0,-5.0,-8.0,-44.0,19.0,5.8
SLICL,2016-10-06,910.0,387.0,-57.47,STANDARD_ONLY,329,0,31.7,28.2 to 257.4,262.0,-5.0,-8.0,-40.0,26.0,13.28
KBL,2015-10-14,435.0,185.0,-57.47,STANDARD_ONLY,504,0,50.4,38.2 to 297.9,303.0,-5.0,-8.0,-40.0,13.0,4.73
LBL,2015-06-28,407.0,173.0,-57.49,STANDARD_ONLY,415,0,50.4,5.2 to 404.0,409.0,-5.0,-8.0,-35.0,21.0,6.42
SBI,2015-01-12,932.0,396.0,-57.51,STANDARD_ONLY,526,0,35.3,31.7 to 645.3,650.0,-5.0,-8.0,-32.0,16.0,6.41
SBI,2017-06-25,932.0,396.0,-57.51,STANDARD_ONLY,526,0,35.3,31.7 to 645.3,650.0,-5.0,-8.0,-32.0,16.0,6.41
ALICL,2014-12-01,1085.0,461.0,-57.51,STANDARD_ONLY,522,0,26.6,6.5 to 470.7,476.0,-5.0,-8.0,-41.0,21.0,5.65
HBL,2019-01-28,447.0,189.9,-57.52,STANDARD_ONLY,460,0,40.7,32.6 to 241.6,247.0,-5.0,-9.0,-41.0,20.0,6.12
NABIL,2017-11-19,1168.0,496.0,-57.53,STANDARD_ONLY,595,0,55.5,7.5 to 213.6,219.0,-5.0,-8.0,-32.0,12.0,8.61
NLIC,2021-09-08,1769.0,751.0,-57.55,STANDARD_ONLY,556,0,24.7,40.5 to 306.9,312.0,-5.0,-8.0,-50.0,14.0,7.02
CHCL,2013-05-05,1107.0,469.9,-57.55,STANDARD_ONLY,693,0,46.9,10.3 to 353.4,358.0,-5.0,-8.0,-35.0,17.0,5.41
MBL,2014-08-13,535.0,227.1,-57.55,STANDARD_ONLY,455,0,46.9,59.4 to 1320.9,1326.0,-5.0,-9.0,-36.0,15.0,13.33
CHCL,2013-05-09,1107.0,469.9,-57.55,STANDARD_ONLY,693,0,46.9,10.3 to 353.4,358.0,-5.0,-8.0,-35.0,17.0,5.41
MBL,2014-08-14,535.0,227.1,-57.55,STANDARD_ONLY,455,0,46.9,59.4 to 1320.9,1326.0,-5.0,-9.0,-36.0,15.0,13.33
CZBIL,2014-10-08,450.0,191.0,-57.56,STANDARD_ONLY,644,0,36.2,6.1 to 320.6,326.0,-5.0,-8.0,-44.0,24.0,3.35
CZBIL,2014-10-09,450.0,191.0,-57.56,STANDARD_ONLY,644,0,36.2,6.1 to 320.6,326.0,-5.0,-8.0,-44.0,24.0,3.35
CZBIL,2014-09-28,450.0,191.0,-57.56,STANDARD_ONLY,644,0,36.2,6.1 to 320.6,326.0,-5.0,-8.0,-44.0,24.0,3.35
CZBIL,2014-01-12,450.0,191.0,-57.56,STANDARD_ONLY,644,0,36.2,6.1 to 320.6,326.0,-5.0,-8.0,-44.0,24.0,3.35
SRBL,2017-05-24,408.0,173.1,-57.57,STANDARD_ONLY,418,0,51.6,45.8 to 193.2,198.0,-5.0,-9.0,-32.0,16.0,4.51
SRBL,2017-06-06,408.0,173.1,-57.57,STANDARD_ONLY,418,0,51.6,45.8 to 193.2,198.0,-5.0,-9.0,-32.0,16.0,4.51
KBL,2014-10-22,436.0,185.0,-57.57,STANDARD_ONLY,504,0,50.4,38.2 to 297.9,303.0,-5.0,-8.0,-40.0,13.0,4.73
SRBL,2014-09-01,408.0,173.1,-57.57,STANDARD_ONLY,418,0,51.6,45.8 to 193.2,198.0,-5.0,-9.0,-32.0,16.0,4.51
SRBL,2017-03-15,408.0,173.1,-57.57,STANDARD_ONLY,418,0,51.6,45.8 to 193.2,198.0,-5.0,-9.0,-32.0,16.0,4.51
GLICL,2016-08-15,811.0,344.0,-57.58,STANDARD_ONLY,385,0,30.2,13.4 to 236.7,242.0,-5.0,-8.0,-43.0,23.0,6.34
UPPER,2023-04-19,448.0,190.0,-57.59,STANDARD_ONLY,302,0,55.5,63.5 to 180.5,186.0,-5.0,-10.0,-47.0,18.0,3.06
LBL,2015-06-18,408.0,173.0,-57.6,STANDARD_ONLY,415,0,50.4,5.2 to 404.0,409.0,-5.0,-8.0,-35.0,21.0,6.42
NABIL,2017-12-05,1170.0,496.0,-57.61,STANDARD_ONLY,595,0,55.5,7.5 to 213.6,219.0,-5.0,-8.0,-32.0,12.0,8.61
NICA,2022-04-13,757.0,320.9,-57.61,STANDARD_ONLY,458,0,33.0,58.7 to 278.8,284.0,-5.0,-8.0,-32.0,14.0,6.06
HBL,2019-01-20,448.0,189.9,-57.61,STANDARD_ONLY,460,0,40.7,32.6 to 241.6,247.0,-5.0,-9.0,-41.0,20.0,6.12
SCB,2011-09-07,1510.0,640.0,-57.62,STANDARD_ONLY,532,0,61.2,30.3 to 271.6,277.0,-5.0,-8.0,-58.0,17.0,5.48
PRVU,2021-05-03,432.0,183.0,-57.64,STANDARD_ONLY,385,0,41.9,57.6 to 175.6,181.0,-5.0,-8.0,-31.0,19.0,4.17
PRVU,2021-05-10,432.0,183.0,-57.64,STANDARD_ONLY,385,0,41.9,57.6 to 175.6,181.0,-5.0,-8.0,-31.0,19.0,4.17
CZBIL,2015-06-28,451.0,191.0,-57.65,STANDARD_ONLY,644,0,36.2,6.1 to 320.6,326.0,-5.0,-8.0,-44.0,24.0,3.35
CZBIL,2015-03-31,451.0,191.0,-57.65,STANDARD_ONLY,644,0,36.2,6.1 to 320.6,326.0,-5.0,-8.0,-44.0,24.0,3.35
SLICL,2021-07-01,914.0,387.0,-57.66,STANDARD_ONLY,329,0,31.7,28.2 to 257.4,262.0,-5.0,-8.0,-40.0,26.0,13.28
ALICL,2021-12-09,1088.9,461.0,-57.66,STANDARD_ONLY,522,0,26.6,6.5 to 470.7,476.0,-5.0,-8.0,-41.0,21.0,5.65
NICA,2022-03-10,758.0,320.9,-57.66,STANDARD_ONLY,458,0,33.0,58.7 to 278.8,284.0,-5.0,-8.0,-32.0,14.0,6.06
SRBL,2015-10-28,409.0,173.1,-57.68,STANDARD_ONLY,418,0,51.6,45.8 to 193.2,198.0,-5.0,-9.0,-32.0,16.0,4.51
BOKL,2017-05-24,490.0,207.3,-57.69,STANDARD_ONLY,246,0,62.9,9.6 to 349.1,354.0,-5.0,-9.0,-33.0,9.0,2.87
SBI,2014-11-23,936.0,396.0,-57.69,STANDARD_ONLY,526,0,35.3,31.7 to 645.3,650.0,-5.0,-8.0,-32.0,16.0,6.41
GLICL,2018-08-19,813.0,344.0,-57.69,STANDARD_ONLY,385,0,30.2,13.4 to 236.7,242.0,-5.0,-8.0,-43.0,23.0,6.34
LBL,2015-07-01,409.0,173.0,-57.7,STANDARD_ONLY,415,0,50.4,5.2 to 404.0,409.0,-5.0,-8.0,-35.0,21.0,6.42
LBL,2015-06-23,409.0,173.0,-57.7,STANDARD_ONLY,415,0,50.4,5.2 to 404.0,409.0,-5.0,-8.0,-35.0,21.0,6.42
ALICL,2017-02-07,1090.0,461.0,-57.71,STANDARD_ONLY,522,0,26.6,6.5 to 470.7,476.0,-5.0,-8.0,-41.0,21.0,5.65
ALICL,2015-10-15,1090.0,461.0,-57.71,STANDARD_ONLY,522,0,26.6,6.5 to 470.7,476.0,-5.0,-8.0,-41.0,21.0,5.65
ALICL,2014-12-03,1090.0,461.0,-57.71,STANDARD_ONLY,522,0,26.6,6.5 to 470.7,476.0,-5.0,-8.0,-41.0,21.0,5.65
HBL,2012-04-05,449.0,189.9,-57.71,STANDARD_ONLY,460,0,40.7,32.6 to 241.6,247.0,-5.0,-9.0,-41.0,20.0,6.12
MEGA,2016-07-25,518.0,219.0,-57.72,STANDARD_ONLY,200,0,86.0,44.7 to 278.0,283.0,-5.0,-8.0,-62.0,10.0,4.35
LICN,2018-01-01,1970.0,832.8,-57.73,STANDARD_ONLY,470,0,30.0,36.5 to 243.3,248.0,-5.0,-8.0,-44.0,19.0,5.8
GLICL,2016-11-21,814.0,344.0,-57.74,STANDARD_ONLY,385,0,30.2,13.4 to 236.7,242.0,-5.0,-8.0,-43.0,23.0,6.34
PRVU,2021-03-14,433.0,183.0,-57.74,STANDARD_ONLY,385,0,41.9,57.6 to 175.6,181.0,-5.0,-8.0,-31.0,19.0,4.17
NMB,2017-08-07,552.0,233.3,-57.74,STANDARD_ONLY,481,0,33.5,28.0 to 261.0,266.0,-5.0,-9.0,-34.0,23.0,3.93
PRVU,2021-04-29,433.0,183.0,-57.74,STANDARD_ONLY,385,0,41.9,57.6 to 175.6,181.0,-5.0,-8.0,-31.0,19.0,4.17
LICN,2017-07-04,1971.0,832.8,-57.75,STANDARD_ONLY,470,0,30.0,36.5 to 243.3,248.0,-5.0,-8.0,-44.0,19.0,5.8
PLIC,2021-09-20,805.0,340.0,-57.76,STANDARD_ONLY,330,0,16.8,57.7 to 201.7,207.0,-5.0,-8.0,-65.0,14.0,5.05
SRBL,2017-02-13,410.0,173.1,-57.78,STANDARD_ONLY,418,0,51.6,45.8 to 193.2,198.0,-5.0,-9.0,-32.0,16.0,4.51
GLICL,2016-08-16,815.0,344.0,-57.79,STANDARD_ONLY,385,0,30.2,13.4 to 236.7,242.0,-5.0,-8.0,-43.0,23.0,6.34
GLICL,2018-08-13,815.0,344.0,-57.79,STANDARD_ONLY,385,0,30.2,13.4 to 236.7,242.0,-5.0,-8.0,-43.0,23.0,6.34
LBL,2015-06-29,410.0,173.0,-57.8,STANDARD_ONLY,415,0,50.4,5.2 to 404.0,409.0,-5.0,-8.0,-35.0,21.0,6.42
LBL,2015-06-24,410.0,173.0,-57.8,STANDARD_ONLY,415,0,50.4,5.2 to 404.0,409.0,-5.0,-8.0,-35.0,21.0,6.42
CGH,2021-05-02,1986.0,838.0,-57.8,STANDARD_ONLY,213,0,37.1,42.7 to 232.8,238.0,-5.0,-12.0,-22.0,31.0,2.33
NCCB,2015-07-09,448.0,189.0,-57.81,STANDARD_ONLY,326,0,61.4,47.6 to 1433.7,1439.0,-5.0,-8.0,-32.0,17.0,11.92
LICN,2017-11-09,1975.0,832.8,-57.83,STANDARD_ONLY,470,0,30.0,36.5 to 243.3,248.0,-5.0,-8.0,-44.0,19.0,5.8
CZBIL,2015-06-29,453.0,191.0,-57.84,STANDARD_ONLY,644,0,36.2,6.1 to 320.6,326.0,-5.0,-8.0,-44.0,24.0,3.35
GBIME,2014-10-20,536.0,226.0,-57.84,STANDARD_ONLY,392,0,44.5,58.9 to 183.2,188.0,-5.0,-8.0,-30.0,17.0,4.91
LICN,2021-09-22,1976.0,832.8,-57.85,STANDARD_ONLY,470,0,30.0,36.5 to 243.3,248.0,-5.0,-8.0,-44.0,19.0,5.8
SBI,2015-03-04,940.0,396.0,-57.87,STANDARD_ONLY,526,0,35.3,31.7 to 645.3,650.0,-5.0,-8.0,-32.0,16.0,6.41
BOKL,2017-05-18,492.0,207.3,-57.87,STANDARD_ONLY,246,0,62.9,9.6 to 349.1,354.0,-5.0,-9.0,-33.0,9.0,2.87
UPPER,2023-03-05,451.1,190.0,-57.88,STANDARD_ONLY,302,0,55.5,63.5 to 180.5,186.0,-5.0,-10.0,-47.0,18.0,3.06
NICA,2022-04-03,761.9,320.9,-57.88,STANDARD_ONLY,458,0,33.0,58.7 to 278.8,284.0,-5.0,-8.0,-32.0,14.0,6.06
HBL,2019-01-23,451.0,189.9,-57.89,STANDARD_ONLY,460,0,40.7,32.6 to 241.6,247.0,-5.0,-9.0,-41.0,20.0,6.12
NICA,2022-03-02,762.0,320.9,-57.89,STANDARD_ONLY,458,0,33.0,58.7 to 278.8,284.0,-5.0,-8.0,-32.0,14.0,6.06
CHCL,2008-11-18,1116.0,469.9,-57.89,STANDARD_ONLY,693,0,46.9,10.3 to 353.4,358.0,-5.0,-8.0,-35.0,17.0,5.41
CZBIL,2016-12-28,454.0,191.0,-57.93,STANDARD_ONLY,644,0,36.2,6.1 to 320.6,326.0,-5.0,-8.0,-44.0,24.0,3.35
PRVU,2021-04-27,435.0,183.0,-57.93,STANDARD_ONLY,385,0,41.9,57.6 to 175.6,181.0,-5.0,-8.0,-31.0,19.0,4.17
PRVU,2021-03-29,435.0,183.0,-57.93,STANDARD_ONLY,385,0,41.9,57.6 to 175.6,181.0,-5.0,-8.0,-31.0,19.0,4.17
PRVU,2021-03-17,435.0,183.0,-57.93,STANDARD_ONLY,385,0,41.9,57.6 to 175.6,181.0,-5.0,-8.0,-31.0,19.0,4.17
CZBIL,2014-09-16,454.0,191.0,-57.93,STANDARD_ONLY,644,0,36.2,6.1 to 320.6,326.0,-5.0,-8.0,-44.0,24.0,3.35
LICN,2022-02-22,1980.0,832.8,-57.94,STANDARD_ONLY,470,0,30.0,36.5 to 243.3,248.0,-5.0,-8.0,-44.0,19.0,5.8
MBL,2016-04-14,540.0,227.1,-57.94,STANDARD_ONLY,455,0,46.9,59.4 to 1320.9,1326.0,-5.0,-9.0,-36.0,15.0,13.33
NICA,2016-05-17,763.0,320.9,-57.94,STANDARD_ONLY,458,0,33.0,58.7 to 278.8,284.0,-5.0,-8.0,-32.0,14.0,6.06
ALICL,2014-11-20,1096.0,461.0,-57.94,STANDARD_ONLY,522,0,26.6,6.5 to 470.7,476.0,-5.0,-8.0,-41.0,21.0,5.65
KBL,2015-10-19,440.0,185.0,-57.95,STANDARD_ONLY,504,0,50.4,38.2 to 297.9,303.0,-5.0,-8.0,-40.0,13.0,4.73
NLIC,2018-02-04,1786.0,751.0,-57.95,STANDARD_ONLY,556,0,24.7,40.5 to 306.9,312.0,-5.0,-8.0,-50.0,14.0,7.02
NLIC,2017-12-26,1786.0,751.0,-57.95,STANDARD_ONLY,556,0,24.7,40.5 to 306.9,312.0,-5.0,-8.0,-50.0,14.0,7.02
BOKL,2017-05-08,493.0,207.3,-57.95,STANDARD_ONLY,246,0,62.9,9.6 to 349.1,354.0,-5.0,-9.0,-33.0,9.0,2.87
BOKL,2017-05-17,493.0,207.3,-57.95,STANDARD_ONLY,246,0,62.9,9.6 to 349.1,354.0,-5.0,-9.0,-33.0,9.0,2.87
